account_id,customer_id,branch_id,account_type,account_status,opened_date,current_balance
507629,109461,B003,SAVINGS,ACTIVE,2020-03-21,441968.22
507630,104254,B012,SAVINGS,ACTIVE,2020-12-20,19826.16
507631,105670,B008,SAVINGS,ACTIVE,2024-03-08,10833.14
507632,101612,B010,CURRENT,ACTIVE,2022-06-11,111225.34
507633,102054,B010,CURRENT,ACTIVE,2020-05-08,19613.11
507634,106430,B008,SAVINGS,ACTIVE,2021-06-19,211323.75
507635,106156,B013,SALARY,ACTIVE,2021-08-16,24404.99
507636,109772,B020,SAVINGS,ACTIVE,2022-02-02,40398.13
507637,109871,B009,SAVINGS,ACTIVE,2022-02-12,27554.39
507638,100316,B005,SAVINGS,CLOSED,2021-10-11,154947.81
507639,108743,B005,SAVINGS,ACTIVE,2021-05-30,12510.77
507640,106360,B007,SAVINGS,ACTIVE,2023-03-06,17904.41
507641,102365,B014,SAVINGS,ACTIVE,2019-09-15,24192.56
507642,101536,B013,SALARY,ACTIVE,2025-06-30,25221.7
507643,108988,B005,CURRENT,ACTIVE,2021-05-17,177837.65
507644,100302,B015,SAVINGS,ACTIVE,2024-10-18,58993.85
507645,105277,B003,SAVINGS,ACTIVE,2025-10-20,22307.44
507646,101954,B001,SAVINGS,ACTIVE,2023-12-12,21774.11
507647,109669,B004,SAVINGS,ACTIVE,2022-07-12,8422.16
507648,101439,B005,SAVINGS,ACTIVE,2023-12-06,25578.85
507649,106775,B019,SAVINGS,ACTIVE,2024-08-09,61570.7
507650,102728,B004,SAVINGS,ACTIVE,2021-12-07,14229.4
507651,102953,B015,SAVINGS,ACTIVE,2023-04-01,9486.15
507652,106216,B002,SALARY,ACTIVE,2026-05-02,74646.4
507653,102842,B016,SAVINGS,ACTIVE,2023-05-21,76795.78
507654,108902,B016,SAVINGS,ACTIVE,2021-06-02,8195.97
507655,104911,B006,CURRENT,ACTIVE,2024-04-10,11825.23
507656,100756,B013,SALARY,ACTIVE,2019-08-23,124866.12
507657,105105,B010,SAVINGS,ACTIVE,2025-08-19,13312.66
507658,102395,B014,SAVINGS,ACTIVE,2025-01-22,60979.8
507659,109146,B016,SAVINGS,ACTIVE,2022-05-18,9488.02
507660,100216,B005,SAVINGS,ACTIVE,2024-07-07,20779.39
507661,101221,B010,SAVINGS,ACTIVE,2024-05-01,534020.97
507662,104967,B020,SALARY,ACTIVE,2019-07-19,5237.86
507663,102799,B006,SALARY,ACTIVE,2022-07-17,9356.68
507664,103623,B019,SAVINGS,ACTIVE,2023-01-06,6839.4
507665,102197,B012,SAVINGS,ACTIVE,2024-07-31,46554.47
507666,109112,B009,SALARY,ACTIVE,2019-03-11,2741.22
507667,100008,B015,SAVINGS,ACTIVE,2024-01-26,170166.0
507668,101262,B004,SAVINGS,ACTIVE,2025-02-05,21621.92
507669,109533,B008,SAVINGS,ACTIVE,2025-04-02,9408.78
507670,104928,B005,SAVINGS,ACTIVE,2020-01-28,91656.13
507671,109379,B002,SAVINGS,ACTIVE,2022-04-23,21484.95
507672,108342,B011,SAVINGS,ACTIVE,2020-09-07,125936.04
507673,103039,B007,CURRENT,ACTIVE,2024-11-12,33425.78
507674,107240,B015,SAVINGS,BLOCKED,2024-02-09,18026.46
507675,101470,B016,SAVINGS,ACTIVE,2021-03-08,50886.78
507676,106128,B002,SAVINGS,ACTIVE,2024-04-24,63254.65
507677,103460,B013,SAVINGS,ACTIVE,2025-05-07,31917.37
507678,106848,B018,CURRENT,ACTIVE,2021-05-16,11341.39
507679,101451,B003,SAVINGS,ACTIVE,2026-01-01,236357.7
507680,108371,B005,CURRENT,ACTIVE,2023-08-09,24119.51
507681,102692,B009,SALARY,ACTIVE,2021-10-05,13646.93
507682,104645,B018,SAVINGS,ACTIVE,2019-03-22,82329.16
507683,108403,B013,SAVINGS,ACTIVE,2019-12-29,55117.59
507684,104797,B012,CURRENT,ACTIVE,2026-05-11,56377.66
507685,105308,B015,SAVINGS,ACTIVE,2020-04-27,15521.17
507686,101182,B011,SAVINGS,ACTIVE,2020-12-15,7095.21
507687,107120,B014,SAVINGS,ACTIVE,2022-09-17,49479.79
507688,109694,B004,CURRENT,ACTIVE,2025-01-07,19081.9
507689,107356,B008,SAVINGS,ACTIVE,2021-01-28,29612.64
507690,109155,B012,SALARY,ACTIVE,2021-01-11,157333.7
507691,109865,B014,CURRENT,ACTIVE,2019-11-22,127916.35
507692,106693,B010,SAVINGS,ACTIVE,2020-04-08,8147.69
507693,108638,B013,SALARY,ACTIVE,2020-04-09,126620.16
507694,105190,B012,SALARY,ACTIVE,2020-02-20,94775.96
507695,103527,B019,CURRENT,ACTIVE,2024-02-24,22528.73
507696,105754,B019,CURRENT,ACTIVE,2026-04-12,105243.66
507697,108543,B006,SAVINGS,ACTIVE,2026-02-28,14930.12
507698,101747,B005,SAVINGS,ACTIVE,2020-03-23,29253.64
507699,106249,B011,SAVINGS,ACTIVE,2021-09-15,81315.23
507700,106916,B016,SAVINGS,ACTIVE,2022-11-17,13454.08
507701,107112,B002,SAVINGS,ACTIVE,2023-10-06,8207.62
507702,107289,B012,SAVINGS,ACTIVE,2023-01-01,47316.4
507703,106535,B008,SAVINGS,ACTIVE,2026-02-18,17324.44
507704,106138,B020,SAVINGS,ACTIVE,2023-03-18,49862.96
507705,109287,B013,SALARY,ACTIVE,2019-04-30,19921.44
507706,100068,B006,SALARY,ACTIVE,2023-03-13,2785.86
507707,104523,B018,SALARY,ACTIVE,2019-11-13,18060.24
507708,100754,B018,SAVINGS,ACTIVE,2024-09-25,84654.82
507709,108817,B008,SAVINGS,ACTIVE,2024-10-15,26473.62
507710,101447,B005,SAVINGS,ACTIVE,2019-06-21,20930.28
507711,107706,B002,SAVINGS,ACTIVE,2026-03-01,9944.4
507712,107127,B014,SAVINGS,ACTIVE,2023-01-04,78464.38
507713,103233,B001,SAVINGS,ACTIVE,2019-09-04,5309.4
507714,104266,B014,SAVINGS,ACTIVE,2022-04-29,23673.48
507715,102045,B001,SAVINGS,CLOSED,2023-05-15,191502.32
507716,108114,B010,CURRENT,ACTIVE,2020-01-18,10749.72
507717,107065,B020,SALARY,ACTIVE,2025-02-06,55104.59
507718,109640,B009,SAVINGS,ACTIVE,2025-12-16,20210.21
507719,106002,B007,SAVINGS,ACTIVE,2025-02-14,5575.11
507720,105167,B020,CURRENT,ACTIVE,2020-05-06,77779.17
507721,109277,B010,SAVINGS,ACTIVE,2024-01-03,3054.36
507722,103153,B015,SAVINGS,ACTIVE,2023-08-02,25427.38
507723,108801,B020,SAVINGS,ACTIVE,2020-07-03,442681.69
507724,105791,B016,SAVINGS,ACTIVE,2021-11-14,25397.6
507725,107859,B005,CURRENT,ACTIVE,2023-12-28,4871.53
507726,103256,B016,CURRENT,ACTIVE,2024-07-17,13259.62
507727,104891,B009,SAVINGS,ACTIVE,2020-10-24,68915.1
507728,103931,B006,SAVINGS,ACTIVE,2025-09-06,25609.96
507729,107697,B001,SAVINGS,ACTIVE,2021-11-28,7370.59
507730,100689,B004,SAVINGS,ACTIVE,2019-11-16,19706.58
507731,109489,B009,CURRENT,ACTIVE,2025-09-14,26372.44
507732,103344,B004,CURRENT,ACTIVE,2025-03-04,77544.33
507733,104005,B004,SALARY,ACTIVE,2022-05-19,16280.07
507734,109737,B013,CURRENT,BLOCKED,2021-07-19,33117.18
507735,101009,B014,SALARY,ACTIVE,2022-09-26,9042.69
507736,107475,B010,SAVINGS,ACTIVE,2019-12-30,50738.1
507737,100978,B013,SAVINGS,ACTIVE,2022-12-17,8486.31
507738,109357,B007,SAVINGS,ACTIVE,2023-05-13,20931.77
507739,102820,B003,SALARY,ACTIVE,2023-12-19,11960.53
507740,103140,B004,SALARY,BLOCKED,2025-07-23,58872.19
507741,107609,B016,SAVINGS,ACTIVE,2024-08-02,41811.87
507742,102215,B005,SALARY,ACTIVE,2023-02-20,37310.05
507743,100928,B009,SAVINGS,ACTIVE,2023-07-16,200653.75
507744,100713,B007,SALARY,ACTIVE,2023-11-17,59690.95
507745,109140,B016,SAVINGS,ACTIVE,2019-01-08,57942.13
507746,105583,B013,SAVINGS,ACTIVE,2021-06-25,66168.96
507747,109552,B002,SAVINGS,ACTIVE,2020-05-21,18147.44
507748,108108,B013,CURRENT,ACTIVE,2019-01-05,19606.78
507749,103668,B015,SAVINGS,ACTIVE,2026-02-15,21837.17
507750,109764,B015,SAVINGS,ACTIVE,2019-06-10,4783.19
507751,108009,B013,SAVINGS,ACTIVE,2024-09-27,5767.7
507752,102074,B015,SAVINGS,ACTIVE,2023-07-04,32975.72
507753,101594,B001,SAVINGS,ACTIVE,2023-10-11,99315.97
507754,100707,B015,SAVINGS,ACTIVE,2024-12-22,19776.96
507755,100594,B016,SAVINGS,ACTIVE,2024-06-13,5197.08
507756,104451,B002,CURRENT,ACTIVE,2026-01-15,8562.9
507757,104229,B019,SAVINGS,ACTIVE,2024-03-17,3947.96
507758,103967,B013,SAVINGS,ACTIVE,2023-01-19,175544.01
507759,100616,B018,SAVINGS,ACTIVE,2022-09-25,22844.75
507760,106135,B018,SALARY,ACTIVE,2019-07-05,42691.91
507761,100524,B001,SAVINGS,ACTIVE,2019-11-14,83141.61
507762,105792,B020,SALARY,ACTIVE,2019-07-14,14916.74
507763,101176,B014,SALARY,ACTIVE,2023-05-18,22245.92
507764,105792,B001,SAVINGS,ACTIVE,2022-01-08,25895.29
507765,102969,B001,SAVINGS,ACTIVE,2023-08-02,77511.37
507766,109617,B009,SALARY,ACTIVE,2023-03-10,31592.77
507767,101465,B006,SAVINGS,ACTIVE,2021-11-15,38854.28
507768,108093,B006,SAVINGS,ACTIVE,2020-11-13,13221.34
507769,105827,B015,CURRENT,ACTIVE,2025-08-02,10899.8
507770,104956,B004,SAVINGS,ACTIVE,2022-04-01,49740.24
507771,108332,B019,SAVINGS,ACTIVE,2025-07-03,39450.35
507772,101937,B014,SAVINGS,ACTIVE,2025-08-15,14971.05
507773,108583,B018,SALARY,ACTIVE,2024-03-07,17796.99
507774,108382,B008,SALARY,ACTIVE,2024-11-04,35566.51
507775,108761,B014,SAVINGS,ACTIVE,2021-01-26,12101.9
507776,100548,B017,SALARY,ACTIVE,2026-01-02,9371.49
507777,105468,B006,SAVINGS,ACTIVE,2021-01-02,3844.38
507778,103669,B014,SALARY,ACTIVE,2024-06-14,59086.01
507779,102500,B019,SAVINGS,ACTIVE,2025-07-28,18970.38
507780,103290,B007,SAVINGS,ACTIVE,2019-03-21,15409.96
507781,105663,B011,SAVINGS,ACTIVE,2020-12-23,33538.17
507782,100346,B004,SAVINGS,ACTIVE,2021-11-14,26957.59
507783,106330,B017,SAVINGS,ACTIVE,2020-09-05,9185.9
507784,103439,B002,SAVINGS,ACTIVE,2022-03-19,18235.66
507785,107225,B008,SAVINGS,ACTIVE,2024-11-25,47376.78
507786,102066,B007,SAVINGS,ACTIVE,2022-02-24,28837.35
507787,107115,B010,SAVINGS,ACTIVE,2020-04-06,77353.46
507788,106366,B009,SAVINGS,ACTIVE,2020-08-15,53220.14
507789,101931,B008,SAVINGS,ACTIVE,2023-07-07,43251.01
507790,102922,B002,SAVINGS,ACTIVE,2023-03-13,4674.99
507791,102579,B019,SALARY,ACTIVE,2020-07-16,157345.75
507792,109251,B010,SAVINGS,BLOCKED,2019-10-08,31452.97
507793,106501,B007,SAVINGS,ACTIVE,2025-06-20,55715.27
507794,107330,B017,SAVINGS,ACTIVE,2024-09-28,151769.02
507795,100891,B004,SALARY,ACTIVE,2024-04-27,37158.01
507796,101284,B006,SAVINGS,ACTIVE,2020-10-01,3409.34
507797,109992,B019,SAVINGS,ACTIVE,2020-02-21,3085.25
507798,107791,B002,SAVINGS,ACTIVE,2020-03-04,4433.72
507799,107956,B014,SAVINGS,ACTIVE,2021-06-13,7201.81
507800,109295,B019,SAVINGS,ACTIVE,2022-03-10,92986.76
507801,108435,B004,SALARY,ACTIVE,2020-01-26,54180.24
507802,100481,B007,SAVINGS,BLOCKED,2019-08-02,36975.92
507803,103062,B010,CURRENT,ACTIVE,2022-12-27,21262.66
507804,104056,B007,SAVINGS,ACTIVE,2023-07-17,154696.14
507805,101505,B001,SAVINGS,ACTIVE,2023-04-19,22692.4
507806,108940,B002,SALARY,ACTIVE,2023-12-06,5298.82
507807,109333,B020,SAVINGS,ACTIVE,2021-10-17,17375.33
507808,101594,B013,CURRENT,ACTIVE,2020-12-21,58728.53
507809,107630,B014,SALARY,ACTIVE,2022-08-07,48160.92
507810,108138,B015,SAVINGS,ACTIVE,2019-04-02,2433.27
507811,100289,B009,CURRENT,ACTIVE,2019-05-17,20017.41
507812,101252,B006,SAVINGS,ACTIVE,2020-10-19,150337.46
507813,109473,B019,SAVINGS,ACTIVE,2021-07-06,11504.76
507814,102505,B008,CURRENT,ACTIVE,2024-01-29,10138.81
507815,108015,B005,SAVINGS,CLOSED,2025-01-11,28473.39
507816,106596,B020,SAVINGS,ACTIVE,2020-05-27,129681.6
507817,105395,B003,SAVINGS,ACTIVE,2025-12-09,6633.85
507818,100266,B012,SALARY,ACTIVE,2019-04-29,39482.89
507819,105729,B008,SALARY,ACTIVE,2019-12-14,17714.69
507820,107838,B017,SAVINGS,ACTIVE,2024-10-27,4378.59
507821,102782,B009,SAVINGS,ACTIVE,2022-07-27,23361.37
507822,106736,B008,SAVINGS,ACTIVE,2021-12-06,16997.11
507823,104033,B006,SAVINGS,ACTIVE,2025-03-06,29302.86
507824,109477,B007,SALARY,ACTIVE,2023-12-25,13226.97
507825,105044,B019,SAVINGS,ACTIVE,2020-07-24,22081.74
507826,100060,B003,SAVINGS,ACTIVE,2025-07-15,11699.2
507827,101592,B001,SAVINGS,ACTIVE,2022-06-04,119519.02
507828,101946,B005,SAVINGS,BLOCKED,2021-12-08,7003.32
507829,103539,B017,SAVINGS,ACTIVE,2020-02-17,26411.27
507830,104178,B010,SAVINGS,ACTIVE,2021-12-17,15211.99
507831,105054,B013,SALARY,ACTIVE,2022-06-18,17241.37
507832,107168,B006,SAVINGS,ACTIVE,2025-09-16,21607.06
507833,107302,B018,SAVINGS,ACTIVE,2020-09-30,12127.27
507834,104881,B007,SALARY,ACTIVE,2023-07-19,2986.03
507835,105478,B014,SALARY,ACTIVE,2025-05-21,124224.06
507836,101095,B012,SALARY,ACTIVE,2019-10-03,14819.49
507837,107991,B014,SAVINGS,ACTIVE,2023-03-14,74349.27
507838,100501,B015,CURRENT,ACTIVE,2023-12-06,9354.6
507839,109713,B011,SAVINGS,ACTIVE,2024-01-23,66101.5
507840,103468,B020,SAVINGS,ACTIVE,2020-01-11,13731.48
507841,104518,B008,SALARY,ACTIVE,2024-02-27,24828.94
507842,101592,B002,SAVINGS,ACTIVE,2021-05-12,6088.97
507843,103173,B015,SAVINGS,ACTIVE,2024-07-05,5518.74
507844,101765,B008,SALARY,ACTIVE,2020-07-27,10780.84
507845,103371,B010,SALARY,ACTIVE,2024-03-30,82778.27
507846,102951,B008,SALARY,ACTIVE,2025-01-22,84863.13
507847,107253,B007,SAVINGS,BLOCKED,2019-09-05,36914.49
507848,105826,B006,SAVINGS,ACTIVE,2023-12-28,156229.26
507849,107515,B018,SAVINGS,ACTIVE,2023-09-18,22836.69
507850,107844,B003,CURRENT,ACTIVE,2024-04-05,12264.3
507851,108671,B019,SAVINGS,CLOSED,2024-09-08,15878.38
507852,102084,B005,CURRENT,ACTIVE,2019-10-07,46985.82
507853,103560,B006,SAVINGS,ACTIVE,2021-02-14,18123.76
507854,104308,B006,SAVINGS,ACTIVE,2023-12-26,121346.16
507855,104302,B015,SAVINGS,ACTIVE,2022-05-16,14906.48
507856,107235,B011,SAVINGS,ACTIVE,2021-04-21,78601.81
507857,100390,B012,CURRENT,ACTIVE,2020-06-03,45426.22
507858,108598,B001,SAVINGS,ACTIVE,2024-12-09,55887.76
507859,105662,B003,SAVINGS,ACTIVE,2026-01-04,8275.19
507860,102090,B011,SAVINGS,ACTIVE,2020-11-25,1985.88
507861,103362,B015,SAVINGS,BLOCKED,2020-11-20,29589.24
507862,108405,B019,SAVINGS,ACTIVE,2026-04-16,13817.88
507863,105919,B008,CURRENT,ACTIVE,2021-06-02,38676.43
507864,104350,B016,SALARY,ACTIVE,2021-08-22,44265.74
507865,108994,B002,CURRENT,ACTIVE,2021-07-06,14028.34
507866,106473,B013,CURRENT,ACTIVE,2020-09-22,10586.99
507867,101540,B010,SAVINGS,BLOCKED,2019-04-20,27102.03
507868,104643,B011,SAVINGS,ACTIVE,2021-05-10,2855.61
507869,109830,B019,SAVINGS,ACTIVE,2025-04-30,16557.92
507870,107452,B009,CURRENT,ACTIVE,2025-10-01,22954.31
507871,106501,B002,SAVINGS,ACTIVE,2020-04-28,43900.49
507872,107210,B006,SAVINGS,ACTIVE,2026-04-03,9543.08
507873,104430,B001,SAVINGS,ACTIVE,2023-07-08,23309.58
507874,105179,B013,SALARY,ACTIVE,2024-06-20,60734.1
507875,100777,B014,SALARY,ACTIVE,2020-04-08,37760.56
507876,109538,B010,SAVINGS,ACTIVE,2025-05-03,62149.74
507877,101606,B015,SAVINGS,ACTIVE,2023-02-18,8683.75
507878,109037,B016,SAVINGS,ACTIVE,2019-01-01,14819.59
507879,109077,B019,CURRENT,ACTIVE,2019-06-13,33823.47
507880,103380,B007,SAVINGS,ACTIVE,2024-08-19,9053.56
507881,109744,B006,SAVINGS,ACTIVE,2020-02-13,17378.06
507882,101200,B005,SAVINGS,ACTIVE,2021-03-14,76321.5
507883,100976,B016,SAVINGS,ACTIVE,2025-03-19,30214.61
507884,101470,B016,SAVINGS,ACTIVE,2020-05-14,51272.56
507885,108909,B003,SAVINGS,ACTIVE,2026-05-09,148917.87
507886,102590,B011,SAVINGS,ACTIVE,2021-04-23,16683.83
507887,109934,B005,SAVINGS,ACTIVE,2021-11-01,137008.69
507888,106540,B016,CURRENT,ACTIVE,2023-08-14,18251.6
507889,102781,B010,SAVINGS,ACTIVE,2024-05-16,5327.02
507890,101871,B017,SAVINGS,ACTIVE,2021-05-30,33580.24
507891,107454,B012,SAVINGS,ACTIVE,2020-07-17,16021.1
507892,105626,B012,SAVINGS,ACTIVE,2025-08-06,5414.03
507893,101414,B008,CURRENT,CLOSED,2026-03-10,12580.2
507894,107495,B010,SALARY,ACTIVE,2021-03-25,11005.71
507895,108793,B013,SAVINGS,ACTIVE,2022-02-12,50829.48
507896,102073,B020,SALARY,ACTIVE,2024-08-01,168984.54
507897,105275,B005,SAVINGS,ACTIVE,2021-05-13,37340.67
507898,103076,B017,SALARY,ACTIVE,2026-05-13,40891.24
507899,102332,B010,SAVINGS,ACTIVE,2019-01-15,10883.19
507900,100452,B014,SAVINGS,ACTIVE,2025-06-28,12530.61
507901,109815,B004,SALARY,ACTIVE,2019-10-01,42767.8
507902,101147,B012,SAVINGS,ACTIVE,2023-05-30,42970.6
507903,103534,B006,SAVINGS,ACTIVE,2023-01-01,91781.66
507904,103744,B003,SAVINGS,ACTIVE,2025-10-23,17398.6
507905,107995,B020,CURRENT,ACTIVE,2021-10-11,13036.73
507906,102748,B001,SAVINGS,ACTIVE,2024-11-03,329778.63
507907,109151,B018,SAVINGS,ACTIVE,2025-06-08,68712.78
507908,102135,B016,CURRENT,ACTIVE,2019-08-14,61564.76
507909,107905,B001,SAVINGS,ACTIVE,2019-03-13,6925.98
507910,103268,B004,SAVINGS,ACTIVE,2025-10-11,33837.98
507911,101367,B010,SAVINGS,ACTIVE,2025-09-03,95789.06
507912,101088,B012,SAVINGS,ACTIVE,2019-01-14,60605.76
507913,106308,B005,SAVINGS,ACTIVE,2024-02-17,72725.54
507914,107276,B013,SAVINGS,ACTIVE,2019-04-05,19766.24
507915,106303,B013,SALARY,ACTIVE,2025-08-08,8742.78
507916,105938,B014,SALARY,ACTIVE,2024-06-19,14622.35
507917,105300,B006,SAVINGS,ACTIVE,2020-03-08,41245.31
507918,102622,B011,SAVINGS,BLOCKED,2023-11-11,15748.2
507919,107753,B014,SAVINGS,ACTIVE,2019-10-02,67643.91
507920,101357,B016,SALARY,ACTIVE,2025-12-25,30675.09
507921,101573,B019,SAVINGS,ACTIVE,2022-12-06,23830.64
507922,100418,B008,SAVINGS,BLOCKED,2021-04-03,24010.96
507923,106423,B018,SAVINGS,ACTIVE,2022-11-28,4285.04
507924,106797,B002,SAVINGS,ACTIVE,2024-04-19,7261.1
507925,108354,B006,SAVINGS,ACTIVE,2019-12-25,95181.95
507926,102135,B018,SALARY,ACTIVE,2019-12-13,20387.82
507927,105685,B015,SALARY,ACTIVE,2019-01-22,16222.89
507928,104311,B003,SAVINGS,CLOSED,2020-11-09,6403.28
507929,109769,B001,CURRENT,ACTIVE,2021-07-14,46573.57
507930,105902,B012,SAVINGS,ACTIVE,2020-11-01,3032.56
507931,106588,B016,SAVINGS,ACTIVE,2024-11-29,43268.66
507932,103563,B001,SAVINGS,ACTIVE,2025-11-30,2367.79
507933,107309,B007,CURRENT,ACTIVE,2026-02-08,25414.66
507934,100370,B013,CURRENT,ACTIVE,2024-09-30,70192.54
507935,108726,B015,SAVINGS,ACTIVE,2025-06-11,18633.41
507936,105242,B007,SAVINGS,ACTIVE,2025-05-11,23879.82
507937,105821,B016,SAVINGS,ACTIVE,2021-10-21,92665.21
507938,109389,B013,SAVINGS,ACTIVE,2021-12-13,4825.71
507939,101633,B018,SAVINGS,ACTIVE,2021-10-03,19471.5
507940,101284,B009,SAVINGS,ACTIVE,2024-06-15,11914.81
507941,106374,B004,CURRENT,ACTIVE,2025-06-04,21381.21
507942,103762,B019,SAVINGS,ACTIVE,2026-05-11,22949.55
507943,105778,B016,CURRENT,ACTIVE,2021-09-25,74553.55
507944,103146,B006,SALARY,ACTIVE,2021-11-10,5241.6
507945,104078,B017,SAVINGS,ACTIVE,2023-08-19,41647.37
507946,102410,B006,SAVINGS,ACTIVE,2019-11-10,158471.89
507947,106375,B014,SAVINGS,ACTIVE,2020-05-01,14063.48
507948,106313,B008,SAVINGS,ACTIVE,2026-02-07,33833.08
507949,106759,B013,SAVINGS,ACTIVE,2023-12-30,9295.87
507950,103702,B002,SAVINGS,ACTIVE,2022-12-25,188436.33
507951,104425,B003,SAVINGS,ACTIVE,2023-07-13,3167.2
507952,103141,B018,SAVINGS,ACTIVE,2024-02-19,21308.04
507953,106086,B009,SALARY,ACTIVE,2024-08-21,25496.13
507954,101705,B002,SAVINGS,ACTIVE,2021-01-07,2937.06
507955,100726,B013,SALARY,ACTIVE,2022-03-06,5295.95
507956,103635,B005,SAVINGS,ACTIVE,2024-12-14,11776.39
507957,106516,B007,SAVINGS,ACTIVE,2022-01-04,16698.85
507958,109917,B003,SAVINGS,CLOSED,2025-09-20,29537.94
507959,102265,B016,SAVINGS,ACTIVE,2025-12-03,1976.71
507960,108678,B003,SAVINGS,ACTIVE,2023-07-22,57978.44
507961,102240,B012,SAVINGS,ACTIVE,2024-06-02,16755.12
507962,100961,B009,SALARY,ACTIVE,2024-12-21,30180.23
507963,101717,B015,SALARY,ACTIVE,2019-08-02,18241.37
507964,106323,B004,SAVINGS,ACTIVE,2024-08-28,9913.14
507965,103808,B017,SAVINGS,ACTIVE,2024-07-13,58517.75
507966,104826,B018,SAVINGS,ACTIVE,2026-01-12,100496.59
507967,102773,B005,SAVINGS,ACTIVE,2019-03-31,112778.14
507968,106789,B019,SALARY,BLOCKED,2019-06-05,42331.57
507969,105427,B010,SAVINGS,ACTIVE,2025-09-23,7344.84
507970,109404,B004,SALARY,ACTIVE,2019-11-30,16149.46
507971,104957,B011,SAVINGS,ACTIVE,2026-04-09,10420.19
507972,100907,B005,SAVINGS,ACTIVE,2022-08-28,15177.76
507973,108053,B010,SAVINGS,ACTIVE,2020-02-26,5800.45
507974,105541,B007,SAVINGS,ACTIVE,2024-07-13,119981.43
507975,102569,B014,SAVINGS,ACTIVE,2019-05-04,26116.11
507976,100692,B011,SAVINGS,ACTIVE,2021-01-28,11418.31
507977,102979,B001,SALARY,ACTIVE,2021-07-15,47607.94
507978,103720,B010,SAVINGS,ACTIVE,2024-07-21,15959.53
507979,101754,B019,SAVINGS,ACTIVE,2023-06-17,25989.37
507980,104507,B008,SAVINGS,ACTIVE,2019-06-09,9613.66
507981,105864,B003,SAVINGS,ACTIVE,2020-12-08,8751.37
507982,100849,B006,SAVINGS,ACTIVE,2021-02-03,77625.34
507983,100036,B011,SAVINGS,ACTIVE,2023-02-25,51128.56
507984,102433,B018,SAVINGS,ACTIVE,2024-09-30,105093.16
507985,108637,B006,SAVINGS,ACTIVE,2019-07-29,18067.5
507986,105723,B010,SAVINGS,ACTIVE,2022-12-09,24121.94
507987,104866,B012,SAVINGS,ACTIVE,2020-07-26,44943.87
507988,102256,B003,SALARY,ACTIVE,2022-06-13,13171.49
507989,105864,B017,SAVINGS,ACTIVE,2023-10-08,6532.3
507990,107198,B016,SAVINGS,ACTIVE,2022-10-06,43304.33
507991,102501,B001,CURRENT,ACTIVE,2022-01-02,15061.69
507992,106666,B007,SAVINGS,ACTIVE,2021-12-17,19937.67
507993,101255,B010,SALARY,ACTIVE,2019-09-23,127380.82
507994,104975,B017,CURRENT,ACTIVE,2019-10-07,13961.73
507995,106967,B015,CURRENT,ACTIVE,2020-02-21,37309.05
507996,105592,B015,SAVINGS,ACTIVE,2020-11-08,23908.02
507997,109728,B006,SAVINGS,ACTIVE,2025-07-22,29014.07
507998,103232,B003,SAVINGS,CLOSED,2022-07-20,4021.32
507999,100482,B015,SAVINGS,ACTIVE,2025-12-28,44890.47
508000,105495,B007,SAVINGS,ACTIVE,2024-08-03,148343.11
508001,109713,B020,SAVINGS,ACTIVE,2021-09-07,114362.5
508002,103214,B013,CURRENT,ACTIVE,2020-04-27,21466.15
508003,108048,B018,SALARY,ACTIVE,2021-08-18,214865.0
508004,109069,B015,SALARY,ACTIVE,2019-07-22,95099.66
508005,101833,B004,SAVINGS,ACTIVE,2023-02-07,22366.23
508006,100834,B009,SAVINGS,ACTIVE,2025-01-28,149501.92
508007,103160,B009,SAVINGS,ACTIVE,2025-12-23,22685.52
508008,102034,B012,SALARY,ACTIVE,2022-06-18,43063.69
508009,109879,B010,SAVINGS,ACTIVE,2025-01-16,130585.06
508010,102521,B002,CURRENT,ACTIVE,2022-10-07,14526.72
508011,108982,B017,SAVINGS,ACTIVE,2026-02-28,23290.82
508012,107878,B001,SAVINGS,ACTIVE,2026-04-26,4430.04
508013,109225,B012,SALARY,ACTIVE,2021-09-23,13735.71
508014,104522,B005,SAVINGS,ACTIVE,2019-09-03,47035.45
508015,106678,B011,SAVINGS,ACTIVE,2024-12-17,26330.3
508016,105552,B010,SAVINGS,ACTIVE,2022-07-14,52672.57
508017,104923,B001,SAVINGS,ACTIVE,2022-04-28,3045.29
508018,102955,B012,SAVINGS,ACTIVE,2021-06-23,38716.06
508019,102130,B011,SAVINGS,ACTIVE,2020-02-03,10498.31
508020,102689,B002,SAVINGS,BLOCKED,2025-04-09,69039.9
508021,102873,B013,SAVINGS,ACTIVE,2023-05-20,8905.09
508022,106486,B019,SAVINGS,ACTIVE,2020-02-23,71731.9
508023,100726,B004,SAVINGS,ACTIVE,2026-02-05,5453.66
508024,106862,B003,SAVINGS,ACTIVE,2026-01-19,37128.56
508025,106941,B014,SAVINGS,ACTIVE,2025-01-13,26377.59
508026,105182,B018,SAVINGS,ACTIVE,2025-12-06,33119.1
508027,108815,B020,SAVINGS,ACTIVE,2019-11-21,20583.69
508028,107038,B019,SAVINGS,ACTIVE,2021-09-01,62138.98
508029,106155,B005,SALARY,ACTIVE,2024-11-06,35154.75
508030,107732,B010,SAVINGS,ACTIVE,2019-08-27,31125.93
508031,105411,B018,SAVINGS,ACTIVE,2019-07-26,28348.82
508032,101018,B017,SAVINGS,ACTIVE,2025-02-11,7758.93
