customer_id,customer_name,customer_segment,city,state,date_of_birth,onboarding_date,customer_status
104836,Customer_04836,RETAIL,Chennai,Tamil Nadu,2011-04-01,2021-02-03,ACTIVE
104837,Customer_04837,RETAIL,Pune,Maharashtra,1996-02-17,2021-11-08,ACTIVE
104838,Customer_04838,RETAIL,Mumbai,Maharashtra,1981-02-05,2020-04-05,ACTIVE
104839,Customer_04839,PREMIUM,Kolkata,West Bengal,2009-11-05,2020-06-08,ACTIVE
104840,Customer_04840,BUSINESS,Ahmedabad,Gujarat,2001-07-01,2020-09-10,ACTIVE
104841,Customer_04841,RETAIL,Kolkata,West Bengal,1984-12-24,2024-07-18,ACTIVE
104842,Customer_04842,RETAIL,Mumbai,Maharashtra,2002-04-06,2023-12-25,ACTIVE
104843,Customer_04843,RETAIL,Mumbai,Maharashtra,1989-05-19,2020-03-24,ACTIVE
104844,Customer_04844,RETAIL,Pune,Maharashtra,2005-04-13,2022-10-08,ACTIVE
104845,Customer_04845,RETAIL,Kolkata,West Bengal,2018-01-29,2020-09-22,ACTIVE
104846,Customer_04846,RETAIL,Kolkata,West Bengal,1992-02-16,2021-04-13,ACTIVE
104847,Customer_04847,PREMIUM,Kolkata,West Bengal,2009-10-11,2020-05-13,ACTIVE
104848,Customer_04848,RETAIL,Mumbai,Maharashtra,1980-02-19,2023-06-21,ACTIVE
104849,Customer_04849,RETAIL,Pune,Maharashtra,1995-11-20,2020-07-14,ACTIVE
104850,Customer_04850,RETAIL,Ahmedabad,Gujarat,2015-09-03,2025-02-28,ACTIVE
104851,Customer_04851,RETAIL,Ahmedabad,Gujarat,1982-03-25,2026-02-15,ACTIVE
104852,Customer_04852,PREMIUM,Hyderabad,Telangana,2017-04-29,2025-08-15,ACTIVE
104853,Customer_04853,RETAIL,Mumbai,Maharashtra,1983-01-04,2025-05-30,ACTIVE
104854,Customer_04854,RETAIL,Mumbai,Maharashtra,1998-12-16,2024-12-09,ACTIVE
104855,Customer_04855,RETAIL,Mumbai,Maharashtra,1986-08-07,2025-12-25,ACTIVE
104856,Customer_04856,RETAIL,Hyderabad,Telangana,1980-01-05,2025-10-26,ACTIVE
104857,Customer_04857,PREMIUM,Kolkata,West Bengal,1993-07-05,2021-06-02,ACTIVE
104858,Customer_04858,RETAIL,Hyderabad,Telangana,2003-01-08,2023-12-21,ACTIVE
104859,Customer_04859,RETAIL,Delhi,Delhi,2008-10-30,2022-01-04,ACTIVE
104860,Customer_04860,RETAIL,Kolkata,West Bengal,1992-02-20,2025-07-01,ACTIVE
104861,Customer_04861,RETAIL,Mumbai,Maharashtra,1999-05-22,2020-01-26,ACTIVE
104862,Customer_04862,RETAIL,Kolkata,West Bengal,1986-08-29,2022-09-28,ACTIVE
104863,Customer_04863,RETAIL,Ahmedabad,Gujarat,2009-02-16,2022-06-28,ACTIVE
104864,Customer_04864,BUSINESS,Hyderabad,Telangana,1986-02-07,2025-08-07,ACTIVE
104865,Customer_04865,RETAIL,Ahmedabad,Gujarat,2014-07-11,2021-12-07,ACTIVE
104866,Customer_04866,RETAIL,Chennai,Tamil Nadu,1986-07-11,2025-11-19,ACTIVE
104867,Customer_04867,RETAIL,Bangalore,Karnataka,2006-06-08,2023-04-06,ACTIVE
104868,Customer_04868,PREMIUM,Delhi,Delhi,1992-10-01,2024-07-05,ACTIVE
104869,Customer_04869,RETAIL,Ahmedabad,Gujarat,2020-02-02,2023-06-27,ACTIVE
104870,Customer_04870,BUSINESS,Hyderabad,Telangana,1990-09-09,2022-10-31,INACTIVE
104871,Customer_04871,RETAIL,Pune,Maharashtra,2018-02-15,2021-12-30,ACTIVE
104872,Customer_04872,PREMIUM,Ahmedabad,Gujarat,2013-07-07,2021-11-07,ACTIVE
104873,Customer_04873,PREMIUM,Mumbai,Maharashtra,1998-05-20,2024-03-16,ACTIVE
104874,Customer_04874,RETAIL,Chennai,Tamil Nadu,1999-07-04,2022-02-19,ACTIVE
104875,Customer_04875,RETAIL,Pune,Maharashtra,1993-09-10,2025-09-05,ACTIVE
104876,Customer_04876,RETAIL,Hyderabad,Telangana,1996-09-22,2020-11-13,ACTIVE
104877,Customer_04877,PREMIUM,Bangalore,Karnataka,1998-04-20,2021-06-01,ACTIVE
104878,Customer_04878,PREMIUM,Bangalore,Karnataka,1985-02-25,2020-04-23,ACTIVE
104879,Customer_04879,RETAIL,Hyderabad,Telangana,1992-06-04,2025-09-03,ACTIVE
104880,Customer_04880,RETAIL,Kolkata,West Bengal,2015-02-19,2022-09-21,ACTIVE
104881,Customer_04881,RETAIL,Bangalore,Karnataka,2019-05-14,2020-03-25,ACTIVE
104882,Customer_04882,RETAIL,Ahmedabad,Gujarat,1981-06-01,2020-04-12,ACTIVE
104883,Customer_04883,RETAIL,Bangalore,Karnataka,2009-03-28,2026-01-12,ACTIVE
104884,Customer_04884,RETAIL,Pune,Maharashtra,1988-12-31,2025-10-14,ACTIVE
104885,Customer_04885,RETAIL,Mumbai,Maharashtra,2006-01-07,2021-10-26,ACTIVE
104886,Customer_04886,PREMIUM,Pune,Maharashtra,2004-09-08,2024-04-08,ACTIVE
104887,Customer_04887,PREMIUM,Hyderabad,Telangana,2015-04-05,2021-08-29,ACTIVE
104888,Customer_04888,PREMIUM,Chennai,Tamil Nadu,2008-01-03,2025-07-17,ACTIVE
104889,Customer_04889,RETAIL,Delhi,Delhi,2012-12-27,2024-09-12,ACTIVE
104890,Customer_04890,BUSINESS,Bangalore,Karnataka,2012-01-25,2022-12-02,ACTIVE
104891,Customer_04891,RETAIL,Kolkata,West Bengal,2005-10-01,2026-02-06,ACTIVE
104892,Customer_04892,RETAIL,Chennai,Tamil Nadu,1996-01-06,2021-06-21,INACTIVE
104893,Customer_04893,RETAIL,Mumbai,Maharashtra,1993-01-03,2026-07-20,ACTIVE
104894,Customer_04894,PREMIUM,Mumbai,Maharashtra,1993-05-28,2021-11-27,ACTIVE
104895,Customer_04895,RETAIL,Bangalore,Karnataka,1993-11-22,2025-11-02,ACTIVE
104896,Customer_04896,PREMIUM,Bangalore,Karnataka,1991-01-06,2025-08-13,ACTIVE
104897,Customer_04897,PREMIUM,Kolkata,West Bengal,1991-12-04,2023-09-12,ACTIVE
104898,Customer_04898,PREMIUM,Chennai,Tamil Nadu,2002-06-30,2020-10-19,ACTIVE
104899,Customer_04899,PREMIUM,Kolkata,West Bengal,1990-04-05,2024-12-07,ACTIVE
104900,Customer_04900,BUSINESS,Chennai,Tamil Nadu,1993-06-25,2024-08-02,ACTIVE
104901,Customer_04901,RETAIL,Delhi,Delhi,2008-04-14,2025-09-07,ACTIVE
104902,Customer_04902,RETAIL,Hyderabad,Telangana,1992-08-21,2021-06-25,ACTIVE
104903,Customer_04903,PREMIUM,Chennai,Tamil Nadu,1983-07-17,2021-07-28,ACTIVE
104904,Customer_04904,RETAIL,Hyderabad,Telangana,1979-11-10,2022-04-27,ACTIVE
104905,Customer_04905,RETAIL,Pune,Maharashtra,2010-08-03,2022-06-04,ACTIVE
104906,Customer_04906,PREMIUM,Hyderabad,Telangana,2018-02-09,2020-01-08,ACTIVE
104907,Customer_04907,RETAIL,Delhi,Delhi,2007-03-13,2021-01-03,ACTIVE
104908,Customer_04908,PREMIUM,Kolkata,West Bengal,1981-08-26,2023-02-23,ACTIVE
104909,Customer_04909,RETAIL,Kolkata,West Bengal,2002-04-20,2026-05-09,ACTIVE
104910,Customer_04910,PREMIUM,Chennai,Tamil Nadu,1990-04-16,2020-11-04,ACTIVE
104911,Customer_04911,RETAIL,Ahmedabad,Gujarat,1992-05-03,2021-08-01,ACTIVE
104912,Customer_04912,RETAIL,Chennai,Tamil Nadu,2017-01-02,2025-08-25,ACTIVE
104913,Customer_04913,PREMIUM,Mumbai,Maharashtra,2013-01-07,2020-04-04,ACTIVE
104914,Customer_04914,RETAIL,Chennai,Tamil Nadu,2009-05-13,2020-08-22,ACTIVE
104915,Customer_04915,RETAIL,Kolkata,West Bengal,1999-09-26,2025-11-05,ACTIVE
104916,Customer_04916,RETAIL,Mumbai,Maharashtra,2002-11-28,2021-08-23,ACTIVE
104917,Customer_04917,RETAIL,Mumbai,Maharashtra,2016-10-11,2022-01-08,ACTIVE
104918,Customer_04918,RETAIL,Delhi,Delhi,2006-04-21,2020-02-05,ACTIVE
104919,Customer_04919,RETAIL,Kolkata,West Bengal,2002-12-10,2022-09-02,ACTIVE
104920,Customer_04920,PREMIUM,Chennai,Tamil Nadu,1983-02-24,2026-07-10,ACTIVE
104921,Customer_04921,RETAIL,Ahmedabad,Gujarat,2020-02-01,2026-06-23,ACTIVE
104922,Customer_04922,RETAIL,Kolkata,West Bengal,2012-05-16,2024-03-19,ACTIVE
104923,Customer_04923,RETAIL,Chennai,Tamil Nadu,1994-02-22,2024-06-08,ACTIVE
104924,Customer_04924,RETAIL,Hyderabad,Telangana,1989-06-08,2024-03-24,ACTIVE
104925,Customer_04925,RETAIL,Delhi,Delhi,2018-11-29,2024-07-25,ACTIVE
104926,Customer_04926,BUSINESS,Mumbai,Maharashtra,2018-06-08,2023-05-30,ACTIVE
104927,Customer_04927,PREMIUM,Bangalore,Karnataka,1996-06-04,2021-05-08,ACTIVE
104928,Customer_04928,RETAIL,Chennai,Tamil Nadu,1988-08-31,2025-09-14,ACTIVE
104929,Customer_04929,PREMIUM,Pune,Maharashtra,2011-12-06,2025-10-11,ACTIVE
104930,Customer_04930,RETAIL,Pune,Maharashtra,2004-11-05,2020-12-12,ACTIVE
104931,Customer_04931,RETAIL,Mumbai,Maharashtra,2016-02-17,2020-08-14,ACTIVE
104932,Customer_04932,PREMIUM,Hyderabad,Telangana,2001-07-23,2025-03-17,ACTIVE
104933,Customer_04933,RETAIL,Ahmedabad,Gujarat,2001-10-29,2020-04-24,ACTIVE
104934,Customer_04934,RETAIL,Kolkata,West Bengal,1985-01-15,2025-04-21,ACTIVE
104935,Customer_04935,PREMIUM,Bangalore,Karnataka,2003-12-07,2026-06-14,ACTIVE
104936,Customer_04936,RETAIL,Chennai,Tamil Nadu,1994-01-25,2020-03-27,ACTIVE
104937,Customer_04937,RETAIL,Ahmedabad,Gujarat,1987-08-08,2025-04-01,ACTIVE
104938,Customer_04938,RETAIL,Chennai,Tamil Nadu,2011-04-02,2020-11-14,ACTIVE
104939,Customer_04939,PREMIUM,Delhi,Delhi,1993-05-13,2021-11-27,ACTIVE
104940,Customer_04940,PREMIUM,Delhi,Delhi,1987-11-23,2023-08-06,ACTIVE
104941,Customer_04941,BUSINESS,Hyderabad,Telangana,2018-08-12,2024-06-20,ACTIVE
104942,Customer_04942,RETAIL,Bangalore,Karnataka,2018-09-15,2020-08-04,ACTIVE
104943,Customer_04943,PREMIUM,Kolkata,West Bengal,1999-06-23,2020-09-19,ACTIVE
104944,Customer_04944,RETAIL,Kolkata,West Bengal,1991-04-20,2021-11-08,ACTIVE
104945,Customer_04945,RETAIL,Mumbai,Maharashtra,1985-10-23,2024-06-24,ACTIVE
104946,Customer_04946,RETAIL,Hyderabad,Telangana,2004-11-25,2022-08-26,ACTIVE
104947,Customer_04947,PREMIUM,Delhi,Delhi,2004-04-01,2021-10-23,ACTIVE
104948,Customer_04948,RETAIL,Chennai,Tamil Nadu,2004-07-31,2021-01-12,ACTIVE
104949,Customer_04949,RETAIL,Delhi,Delhi,2010-09-11,2026-05-13,ACTIVE
104950,Customer_04950,RETAIL,Delhi,Delhi,1998-07-01,2024-08-16,INACTIVE
104951,Customer_04951,RETAIL,Delhi,Delhi,2007-03-24,2026-06-24,ACTIVE
104952,Customer_04952,BUSINESS,Mumbai,Maharashtra,2006-01-29,2023-04-03,ACTIVE
104953,Customer_04953,PREMIUM,Kolkata,West Bengal,2011-11-03,2025-05-18,ACTIVE
104954,Customer_04954,RETAIL,Pune,Maharashtra,2009-09-13,2024-03-15,ACTIVE
104955,Customer_04955,PREMIUM,Bangalore,Karnataka,1980-08-22,2023-06-14,ACTIVE
104956,Customer_04956,RETAIL,Pune,Maharashtra,2004-08-02,2023-02-12,ACTIVE
104957,Customer_04957,PREMIUM,Pune,Maharashtra,2019-03-23,2023-04-15,ACTIVE
104958,Customer_04958,RETAIL,Delhi,Delhi,2002-02-28,2022-09-16,ACTIVE
104959,Customer_04959,RETAIL,Ahmedabad,Gujarat,2000-12-02,2024-03-15,ACTIVE
104960,Customer_04960,RETAIL,Ahmedabad,Gujarat,2004-01-29,2023-03-27,ACTIVE
104961,Customer_04961,RETAIL,Bangalore,Karnataka,2002-02-28,2026-05-18,ACTIVE
104962,Customer_04962,RETAIL,Chennai,Tamil Nadu,1995-09-03,2025-11-28,ACTIVE
104963,Customer_04963,RETAIL,Ahmedabad,Gujarat,2019-12-26,2023-01-19,ACTIVE
104964,Customer_04964,BUSINESS,Pune,Maharashtra,1982-01-28,2022-08-08,ACTIVE
104965,Customer_04965,RETAIL,Ahmedabad,Gujarat,2012-08-08,2024-12-26,ACTIVE
104966,Customer_04966,RETAIL,Mumbai,Maharashtra,1985-09-21,2024-03-21,ACTIVE
104967,Customer_04967,RETAIL,Pune,Maharashtra,1987-08-23,2021-07-10,ACTIVE
104968,Customer_04968,RETAIL,Delhi,Delhi,2004-01-30,2025-06-24,ACTIVE
104969,Customer_04969,RETAIL,Mumbai,Maharashtra,2005-05-13,2024-06-25,ACTIVE
104970,Customer_04970,RETAIL,Kolkata,West Bengal,2017-03-29,2024-01-30,ACTIVE
104971,Customer_04971,PREMIUM,Kolkata,West Bengal,1991-04-02,2025-02-19,ACTIVE
104972,Customer_04972,RETAIL,Bangalore,Karnataka,1980-03-22,2021-06-26,ACTIVE
104973,Customer_04973,BUSINESS,Kolkata,West Bengal,1989-08-21,2025-04-03,ACTIVE
104974,Customer_04974,RETAIL,Kolkata,West Bengal,2001-07-04,2020-10-19,ACTIVE
104975,Customer_04975,RETAIL,Kolkata,West Bengal,1993-11-03,2025-03-19,ACTIVE
104976,Customer_04976,RETAIL,Kolkata,West Bengal,1989-07-07,2023-11-19,ACTIVE
104977,Customer_04977,PREMIUM,Chennai,Tamil Nadu,2016-09-14,2023-10-28,ACTIVE
104978,Customer_04978,PREMIUM,Mumbai,Maharashtra,2002-03-27,2024-10-11,ACTIVE
104979,Customer_04979,RETAIL,Ahmedabad,Gujarat,2006-10-06,2022-01-15,ACTIVE
104980,Customer_04980,RETAIL,Chennai,Tamil Nadu,2009-12-13,2025-01-18,ACTIVE
104981,Customer_04981,RETAIL,Ahmedabad,Gujarat,1995-12-20,2020-03-02,ACTIVE
104982,Customer_04982,RETAIL,Ahmedabad,Gujarat,2009-05-14,2024-07-23,ACTIVE
104983,Customer_04983,BUSINESS,Pune,Maharashtra,2018-09-29,2025-03-21,ACTIVE
104984,Customer_04984,RETAIL,Bangalore,Karnataka,2008-12-07,2020-01-09,ACTIVE
104985,Customer_04985,RETAIL,Pune,Maharashtra,1991-05-10,2024-07-25,ACTIVE
104986,Customer_04986,BUSINESS,Mumbai,Maharashtra,2011-02-25,2025-01-31,ACTIVE
104987,Customer_04987,PREMIUM,Ahmedabad,Gujarat,1988-11-10,2023-06-07,ACTIVE
104988,Customer_04988,PREMIUM,Ahmedabad,Gujarat,1982-02-23,2023-12-22,ACTIVE
104989,Customer_04989,RETAIL,Ahmedabad,Gujarat,1997-05-27,2020-05-22,INACTIVE
104990,Customer_04990,RETAIL,Ahmedabad,Gujarat,2000-02-03,2026-06-29,ACTIVE
104991,Customer_04991,RETAIL,Hyderabad,Telangana,1998-06-16,2026-05-09,ACTIVE
104992,Customer_04992,RETAIL,Chennai,Tamil Nadu,1989-11-30,2025-01-09,INACTIVE
104993,Customer_04993,RETAIL,Ahmedabad,Gujarat,1990-05-17,2020-02-06,ACTIVE
104994,Customer_04994,RETAIL,Chennai,Tamil Nadu,2016-12-31,2022-10-29,ACTIVE
104995,Customer_04995,RETAIL,Hyderabad,Telangana,1991-02-20,2025-05-17,INACTIVE
104996,Customer_04996,RETAIL,Pune,Maharashtra,2011-04-26,2024-06-10,ACTIVE
104997,Customer_04997,RETAIL,Hyderabad,Telangana,1989-09-28,2025-12-11,ACTIVE
104998,Customer_04998,RETAIL,Kolkata,West Bengal,1983-08-01,2024-01-18,ACTIVE
104999,Customer_04999,RETAIL,Hyderabad,Telangana,1981-10-05,2024-09-09,INACTIVE
105000,Customer_05000,RETAIL,Bangalore,Karnataka,1989-02-25,2022-03-20,ACTIVE
105001,Customer_05001,PREMIUM,Pune,Maharashtra,2013-09-18,2025-05-04,ACTIVE
105002,Customer_05002,PREMIUM,Mumbai,Maharashtra,1997-11-10,2023-07-04,ACTIVE
105003,Customer_05003,RETAIL,Hyderabad,Telangana,2007-09-16,2025-04-04,INACTIVE
105004,Customer_05004,RETAIL,Hyderabad,Telangana,2018-09-16,2021-05-05,ACTIVE
105005,Customer_05005,RETAIL,Kolkata,West Bengal,1981-02-20,2021-10-05,ACTIVE
105006,Customer_05006,RETAIL,Ahmedabad,Gujarat,1983-09-02,2020-07-29,ACTIVE
105007,Customer_05007,RETAIL,Bangalore,Karnataka,2016-12-13,2024-06-08,ACTIVE
105008,Customer_05008,BUSINESS,Kolkata,West Bengal,2002-06-28,2024-10-25,ACTIVE
105009,Customer_05009,RETAIL,Hyderabad,Telangana,2004-07-16,2021-11-11,ACTIVE
105010,Customer_05010,RETAIL,Delhi,Delhi,1993-03-07,2022-07-10,ACTIVE
105011,Customer_05011,PREMIUM,Kolkata,West Bengal,2013-02-12,2023-09-28,ACTIVE
105012,Customer_05012,RETAIL,Mumbai,Maharashtra,2005-09-16,2024-12-18,ACTIVE
105013,Customer_05013,RETAIL,Chennai,Tamil Nadu,1989-09-30,2021-12-28,ACTIVE
105014,Customer_05014,RETAIL,Ahmedabad,Gujarat,2005-10-21,2023-03-18,ACTIVE
105015,Customer_05015,BUSINESS,Hyderabad,Telangana,1979-04-29,2021-03-21,ACTIVE
105016,Customer_05016,RETAIL,Ahmedabad,Gujarat,1989-01-16,2025-04-27,ACTIVE
105017,Customer_05017,RETAIL,Mumbai,Maharashtra,1987-07-16,2025-09-27,ACTIVE
105018,Customer_05018,PREMIUM,Chennai,Tamil Nadu,2011-06-09,2024-11-10,ACTIVE
105019,Customer_05019,RETAIL,Kolkata,West Bengal,2009-05-10,2025-05-11,ACTIVE
105020,Customer_05020,PREMIUM,Hyderabad,Telangana,1982-11-29,2025-01-07,ACTIVE
105021,Customer_05021,RETAIL,Ahmedabad,Gujarat,2016-05-22,2025-06-28,ACTIVE
105022,Customer_05022,RETAIL,Bangalore,Karnataka,2012-10-06,2022-10-27,ACTIVE
105023,Customer_05023,RETAIL,Hyderabad,Telangana,1997-01-07,2021-05-08,ACTIVE
105024,Customer_05024,BUSINESS,Bangalore,Karnataka,1987-11-14,2026-04-25,INACTIVE
105025,Customer_05025,RETAIL,Kolkata,West Bengal,1996-06-04,2020-01-06,ACTIVE
105026,Customer_05026,RETAIL,Mumbai,Maharashtra,2003-05-18,2022-08-30,INACTIVE
105027,Customer_05027,BUSINESS,Delhi,Delhi,2005-01-15,2024-10-09,ACTIVE
105028,Customer_05028,RETAIL,Mumbai,Maharashtra,1993-06-05,2025-03-18,ACTIVE
105029,Customer_05029,PREMIUM,Hyderabad,Telangana,1983-05-03,2024-07-03,ACTIVE
105030,Customer_05030,PREMIUM,Pune,Maharashtra,2004-03-16,2023-03-21,ACTIVE
105031,Customer_05031,RETAIL,Delhi,Delhi,2008-02-15,2026-01-22,ACTIVE
105032,Customer_05032,PREMIUM,Kolkata,West Bengal,1990-02-23,2021-07-18,ACTIVE
105033,Customer_05033,PREMIUM,Delhi,Delhi,2005-06-05,2020-12-06,ACTIVE
105034,Customer_05034,RETAIL,Pune,Maharashtra,2002-07-13,2024-02-18,ACTIVE
105035,Customer_05035,BUSINESS,Mumbai,Maharashtra,1999-10-03,2022-02-08,ACTIVE
105036,Customer_05036,BUSINESS,Pune,Maharashtra,1979-07-02,2023-01-30,INACTIVE
105037,Customer_05037,PREMIUM,Ahmedabad,Gujarat,1991-10-14,2023-01-01,ACTIVE
105038,Customer_05038,RETAIL,Chennai,Tamil Nadu,1994-07-17,2021-09-25,ACTIVE
105039,Customer_05039,RETAIL,Ahmedabad,Gujarat,2013-05-29,2026-07-24,ACTIVE
105040,Customer_05040,RETAIL,Pune,Maharashtra,2013-02-06,2022-07-07,ACTIVE
105041,Customer_05041,RETAIL,Delhi,Delhi,2015-01-18,2024-05-27,ACTIVE
105042,Customer_05042,RETAIL,Pune,Maharashtra,1998-03-07,2021-01-18,ACTIVE
105043,Customer_05043,RETAIL,Bangalore,Karnataka,1992-08-03,2026-07-06,ACTIVE
105044,Customer_05044,PREMIUM,Chennai,Tamil Nadu,1999-09-01,2026-06-26,ACTIVE
105045,Customer_05045,RETAIL,Kolkata,West Bengal,2011-09-05,2020-06-14,ACTIVE
105046,Customer_05046,RETAIL,Delhi,Delhi,2004-09-09,2024-03-23,INACTIVE
105047,Customer_05047,RETAIL,Kolkata,West Bengal,2003-11-09,2023-11-28,ACTIVE
105048,Customer_05048,RETAIL,Hyderabad,Telangana,1996-12-30,2021-02-20,INACTIVE
105049,Customer_05049,BUSINESS,Delhi,Delhi,2007-10-08,2025-01-20,ACTIVE
105050,Customer_05050,PREMIUM,Ahmedabad,Gujarat,2014-10-10,2025-01-09,ACTIVE
105051,Customer_05051,RETAIL,Bangalore,Karnataka,2006-08-06,2025-07-18,ACTIVE
105052,Customer_05052,RETAIL,Pune,Maharashtra,1995-09-23,2023-12-15,ACTIVE
105053,Customer_05053,PREMIUM,Ahmedabad,Gujarat,2013-08-29,2024-08-24,ACTIVE
105054,Customer_05054,RETAIL,Ahmedabad,Gujarat,2017-11-15,2024-09-30,ACTIVE
105055,Customer_05055,PREMIUM,Mumbai,Maharashtra,2011-11-17,2025-01-15,ACTIVE
105056,Customer_05056,RETAIL,Ahmedabad,Gujarat,2015-03-07,2023-11-03,ACTIVE
105057,Customer_05057,RETAIL,Ahmedabad,Gujarat,1990-01-25,2024-11-22,ACTIVE
105058,Customer_05058,RETAIL,Kolkata,West Bengal,1996-06-16,2020-05-25,ACTIVE
105059,Customer_05059,PREMIUM,Delhi,Delhi,1989-05-28,2024-01-22,ACTIVE
105060,Customer_05060,BUSINESS,Hyderabad,Telangana,1994-03-10,2021-05-02,ACTIVE
105061,Customer_05061,PREMIUM,Chennai,Tamil Nadu,2009-04-15,2022-09-03,ACTIVE
105062,Customer_05062,RETAIL,Chennai,Tamil Nadu,2006-12-14,2025-01-18,ACTIVE
105063,Customer_05063,PREMIUM,Chennai,Tamil Nadu,1979-04-18,2020-09-30,ACTIVE
105064,Customer_05064,RETAIL,Hyderabad,Telangana,2010-03-08,2024-12-15,ACTIVE
105065,Customer_05065,RETAIL,Chennai,Tamil Nadu,1987-01-20,2021-09-14,ACTIVE
105066,Customer_05066,BUSINESS,Hyderabad,Telangana,1986-10-18,2024-12-14,ACTIVE
105067,Customer_05067,RETAIL,Chennai,Tamil Nadu,2001-06-28,2025-01-13,ACTIVE
105068,Customer_05068,BUSINESS,Mumbai,Maharashtra,1989-01-23,2020-02-06,ACTIVE
105069,Customer_05069,RETAIL,Mumbai,Maharashtra,2018-09-17,2021-07-15,ACTIVE
105070,Customer_05070,RETAIL,Ahmedabad,Gujarat,1985-03-03,2025-04-16,ACTIVE
105071,Customer_05071,RETAIL,Ahmedabad,Gujarat,1985-05-23,2022-04-01,ACTIVE
105072,Customer_05072,BUSINESS,Chennai,Tamil Nadu,2010-05-28,2022-11-19,ACTIVE
105073,Customer_05073,RETAIL,Pune,Maharashtra,1990-12-07,2020-02-07,ACTIVE
105074,Customer_05074,PREMIUM,Kolkata,West Bengal,2008-07-03,2024-07-22,ACTIVE
105075,Customer_05075,RETAIL,Pune,Maharashtra,2007-02-25,2020-08-11,ACTIVE
105076,Customer_05076,PREMIUM,Bangalore,Karnataka,1986-12-05,2021-10-14,ACTIVE
105077,Customer_05077,RETAIL,Delhi,Delhi,2002-12-24,2023-02-18,ACTIVE
105078,Customer_05078,RETAIL,Mumbai,Maharashtra,2001-03-19,2025-01-20,ACTIVE
105079,Customer_05079,PREMIUM,Kolkata,West Bengal,1983-01-18,2023-04-10,ACTIVE
105080,Customer_05080,PREMIUM,Chennai,Tamil Nadu,2010-07-20,2026-06-15,ACTIVE
105081,Customer_05081,RETAIL,Delhi,Delhi,2014-05-18,2023-06-07,ACTIVE
105082,Customer_05082,RETAIL,Chennai,Tamil Nadu,2018-01-21,2021-08-31,ACTIVE
105083,Customer_05083,RETAIL,Mumbai,Maharashtra,1982-10-10,2021-04-03,ACTIVE
105084,Customer_05084,BUSINESS,Bangalore,Karnataka,1986-06-30,2025-02-25,ACTIVE
105085,Customer_05085,PREMIUM,Chennai,Tamil Nadu,2013-01-18,2023-01-07,ACTIVE
105086,Customer_05086,PREMIUM,Delhi,Delhi,1991-08-30,2023-12-22,ACTIVE
105087,Customer_05087,PREMIUM,Kolkata,West Bengal,2004-11-08,2022-06-07,ACTIVE
105088,Customer_05088,PREMIUM,Pune,Maharashtra,1993-06-21,2021-10-17,ACTIVE
105089,Customer_05089,RETAIL,Pune,Maharashtra,1988-02-06,2023-12-10,ACTIVE
105090,Customer_05090,RETAIL,Chennai,Tamil Nadu,2004-10-30,2021-12-07,ACTIVE
105091,Customer_05091,PREMIUM,Ahmedabad,Gujarat,1987-08-09,2026-07-27,ACTIVE
105092,Customer_05092,RETAIL,Bangalore,Karnataka,1984-10-07,2024-10-21,ACTIVE
105093,Customer_05093,RETAIL,Mumbai,Maharashtra,2000-12-12,2025-05-21,ACTIVE
105094,Customer_05094,RETAIL,Ahmedabad,Gujarat,1987-02-09,2021-11-13,ACTIVE
105095,Customer_05095,PREMIUM,Bangalore,Karnataka,1987-01-22,2020-03-11,ACTIVE
105096,Customer_05096,PREMIUM,Pune,Maharashtra,2011-03-20,2020-04-24,ACTIVE
105097,Customer_05097,RETAIL,Chennai,Tamil Nadu,2000-11-17,2025-08-23,ACTIVE
105098,Customer_05098,BUSINESS,Delhi,Delhi,2001-06-04,2025-09-28,ACTIVE
105099,Customer_05099,RETAIL,Ahmedabad,Gujarat,1985-01-20,2024-06-18,ACTIVE
105100,Customer_05100,RETAIL,Delhi,Delhi,1985-10-01,2023-11-14,ACTIVE
105101,Customer_05101,BUSINESS,Chennai,Tamil Nadu,1995-03-19,2021-05-17,ACTIVE
105102,Customer_05102,PREMIUM,Chennai,Tamil Nadu,1995-02-12,2024-12-25,ACTIVE
105103,Customer_05103,BUSINESS,Pune,Maharashtra,1997-09-17,2023-05-24,ACTIVE
105104,Customer_05104,PREMIUM,Bangalore,Karnataka,1984-09-08,2023-12-18,ACTIVE
105105,Customer_05105,PREMIUM,Mumbai,Maharashtra,2016-01-23,2020-02-27,ACTIVE
105106,Customer_05106,RETAIL,Hyderabad,Telangana,1994-01-22,2023-05-24,ACTIVE
105107,Customer_05107,RETAIL,Kolkata,West Bengal,2012-09-07,2024-07-22,ACTIVE
105108,Customer_05108,BUSINESS,Ahmedabad,Gujarat,1995-08-07,2025-01-21,ACTIVE
105109,Customer_05109,PREMIUM,Delhi,Delhi,1998-07-22,2020-12-15,ACTIVE
105110,Customer_05110,RETAIL,Delhi,Delhi,1983-10-08,2020-03-18,INACTIVE
105111,Customer_05111,RETAIL,Chennai,Tamil Nadu,2006-12-15,2025-08-15,ACTIVE
105112,Customer_05112,RETAIL,Hyderabad,Telangana,1981-08-15,2022-01-18,INACTIVE
105113,Customer_05113,RETAIL,Ahmedabad,Gujarat,2009-11-17,2023-02-08,ACTIVE
105114,Customer_05114,PREMIUM,Mumbai,Maharashtra,2015-05-16,2024-02-14,ACTIVE
105115,Customer_05115,RETAIL,Pune,Maharashtra,1994-01-06,2023-03-25,ACTIVE
